video_fgr,video_pha,prompt,cache_path,frame_height,frame_width,num_frames
fgr/VideoMatte240K_train_0020_0.mp4,pha/VideoMatte240K_train_0020_0.mp4,整体发灰。真实风格。一个女人正向着镜头转身，她有着深棕色的长发，穿着黑色外套，白色衬衫。她的表情自然，嘴角微微上扬，露出牙齿，直视前方。这个视频的背景是透明的。局部特写。,cache/2507vae_120,104,60,21
fgr/VideoMatte240K_train_0020_0.mp4,pha/VideoMatte240K_train_0020_0.mp4,一个女人正向着镜头转身，她有着深棕色的长发，穿着黑色外套，白色衬衫。她缓缓转头，露出侧脸，眼神专注，嘴角微微上扬。接着，她继续转动，直至正对镜头，露出明亮的双眼和温暖的笑容，露出整齐的牙齿。背景是透明的。局部特写。真实风格。整体发灰。,cache/2507vae_121,104,60,21
fgr/VideoMatte240K_train_0174_2.mp4,pha/VideoMatte240K_train_0174_2.mp4,三个女孩在跳舞，她们穿着灰色的无袖上衣和印有花纹的短裤。她们的头发都是棕色的，扎成了马尾。她们都戴着眼镜，面带微笑。背景是透明的。全景。真实风格。整体发灰。,cache/2507vae_122,104,60,11
fgr/VideoMatte240K_train_0174_2.mp4,pha/VideoMatte240K_train_0174_2.mp4,三个女孩在跳舞，她们穿着灰色的无袖上衣和印有花纹的短裤。她们的头发都是棕色的，扎成了马尾。她们都戴着眼镜，面带微笑。左边的女孩先是向着画面左侧，扭动着身体，转向至画面右侧，然后左脚往前踏出一步，身体后仰，随后伸出右脚，然后扭动着身体恢复到正面对着镜头。中间的女孩先是向着画面右侧，随后边跳跃便旋转，直至身体朝向画面右侧，头部看像镜头，身体稍微后仰。右边的女孩先是朝向画面右侧，随后向着画面左侧跳跃旋转，落地之后继续跳跃旋转，直至旋转一周后身体朝向画面左侧。背景是透明的。全景。真实风格。整体发灰。,cache/2507vae_123,104,60,11
fgr/VideoMatte240K_train_0204_3.mp4,pha/VideoMatte240K_train_0204_3.mp4,整体发灰。近景。一名男子正在展示着肌肉，他穿着黑色无袖上衣，他有着一头黑色的短发和整齐的胡须。他先是用双手同时展示出强壮的二头肌，肌肉线条分明。随后，他放下双手，头部转向画面左侧，接着抬起右手手臂，展示着二头肌。这个视频的背景是透明的。真实风格。,cache/2507vae_130,104,60,13
fgr/VideoMatte240K_train_0204_3.mp4,pha/VideoMatte240K_train_0204_3.mp4,整体发灰。真实风格。近景。一名男子正在展示着肌肉，他穿着黑色背心，肤色健康，他有着一头黑色的短发和整齐的胡须。他站在镜头前，双臂弯曲，展示着他的二头肌，面带微笑，头看向画面右侧。随后，他放下双臂，头部转向画面左侧。接着，他再次抬起右侧手臂，展示二头肌。背景是透明的。,cache/2507vae_131,104,60,13
fgr/VideoMatte240K_train_0398_2.mp4,pha/VideoMatte240K_train_0398_2.mp4,整体发灰。两个男人正在交谈。左边的人穿着黑色西装，白色衬衫和灰色领带，他的头发是秃的，戴着眼镜，嘴里在说话，右手抬起一次又放下，左手自然垂下。右边的人穿着蓝色西装，白色衬衫，他的头发是黑色的，嘴巴在说话，双手抬起放在腰间，手指张开，右手时不时地上下摆动。他们都穿着皮鞋。背景是透明的。全景。真实风格。,cache/2507vae_132,104,60,14
fgr/VideoMatte240K_train_0398_2.mp4,pha/VideoMatte240K_train_0398_2.mp4,整体发灰。真实风格。两个男人在交谈。左边的人穿着黑色西装，白色衬衫和灰色领带，戴着黑色眼镜，光头，棕色皮鞋。右边的人穿着深蓝色西装，白色衬衫和蓝色领带，黑色头发，黑色皮鞋。左边的人右手抬起又放下，手指微微张开，左手自然下垂，嘴巴张开。右边的人双手先是掌心向上，手指张开，放在腰间，嘴巴也张开正在说话。两人的目光对视。这个视频的背景是透明的。全景。,cache/2507vae_133,104,60,14
fgr/DVM_train_0067_0.mp4,pha/DVM_train_0067_0.mp4,整体发灰。近景。真实风格。一个女人正在进行虚拟现实操作。她戴着黑色的VR眼镜，穿着灰色的毛衣和白色的衬衫。她的头发是黑色的，扎成一个辫子。女人的右手在空中划动，进行虚拟现实操作，左手则是抬起弯曲，放在身旁。这个视频的背景是透明的。,cache/2507vae_134,104,60,21
fgr/DVM_train_0067_0.mp4,pha/DVM_train_0067_0.mp4,整体发灰。近景。一个女人正在进行虚拟现实操作。她戴着黑色的VR眼镜，穿着灰色的毛衣，毛衣上有细腻的纹理。她的内搭是一件白色的衬衫，领口微微露出。她的头发是黑色的，扎成一个辫子。女人的右手食指和中指伸直，在空中轻轻地点动着，头部随着手指的方向同步转动。左手则是抬起弯曲，放在身旁。背景是透明的。真实风格。,cache/2507vae_135,104,60,21
fgr/250812_all_mp4_31_32_13_0.mp4,pha/250812_all_mp4_31_32_13_0.mp4,近景。大片半透明的白色云朵向着镜头移动，形态各异，数量众多。这个视频的背景是透明的。加速。特效风格。整体发灰。,cache/2507vae_140,104,60,13
fgr/250812_all_mp4_31_32_13_0.mp4,pha/250812_all_mp4_31_32_13_0.mp4,整体发灰。特效风格。加速。近景。大片半透明的白色云朵向着镜头移动，形态各异，数量众多。它们相互交织，不断变换着形状。这个视频的背景是透明的。,cache/2507vae_141,104,60,13
fgr/animal_still_lion_5174_21.mp4,pha/animal_still_lion_5174_21.mp4,真实风格。一只毛绒狮子玩偶正缓缓旋转。它的鬃毛是深棕色的，蓬松而浓密。狮子的耳朵小巧，呈浅棕色，微微竖起。它的鼻子是黑色的，圆圆的。狮子的下巴是白色的，眼睛是黑色的。 这个视频的背景是透明的。局部特写。整体发灰。,cache/2507vae_142,104,60,10
fgr/animal_still_lion_5174_21.mp4,pha/animal_still_lion_5174_21.mp4,局部特写。真实风格。一只毛绒狮子玩偶正在顺时针缓缓旋转。它的毛发蓬松，鬃毛浓密，颜色是浅棕色和深棕色相间。狮子的耳朵圆圆的。它的眼睛是黑色的小点，鼻子也是黑色的，下巴是白色的。狮子目视前方，顺时针缓缓旋转，鬃毛被风吹得微微摆动。背景是透明的。整体发灰。,cache/2507vae_143,104,60,10
fgr/half_body_afro_hair_7.mp4,pha/half_body_afro_hair_7.mp4,真实风格。近景。一位女士对着镜头张牙舞爪，她有黑色的卷发，穿着红色的泡泡袖上衣，双手举起，手指张开，嘴巴大张，露出牙齿，戴着黑色的墨镜。背景是透明的。慢放。整体发灰。,cache/2507vae_144,104,60,14
fgr/half_body_afro_hair_7.mp4,pha/half_body_afro_hair_7.mp4,整体发灰。慢放。真实风格。一位女士对着镜头张牙舞爪，她有黑色卷发，戴着黑色墨镜，穿着红色的衣服。她的双手高举，手指张开，做着夸张的动作。她的嘴巴大张。随着视频的进行，她的双手上下挥动，头也跟着摆动，表情非常夸张。这个视频的背景是透明的。近景。,cache/2507vae_145,104,60,14
fgr/portrait_closeup_jumping_girl_closeup_2.mp4,pha/portrait_closeup_jumping_girl_closeup_2.mp4,整体发灰。近景。一个小女孩正在跳舞，她有着金色长发，穿着白色长裙，笑容灿烂。她开心地跳跃，手臂张开，头发随风飘扬。背景是透明的。真实风格。,cache/2507vae_146,104,60,21
fgr/portrait_closeup_jumping_girl_closeup_2.mp4,pha/portrait_closeup_jumping_girl_closeup_2.mp4,一个小女孩正在跳舞，她穿着白色无袖连衣裙，金色的卷曲长发披在身上。她开心地笑着，露出牙齿。她先是手臂张开又闭合，身体轻盈地跳跃着，头发在空中飞舞。最后小女孩停止跳跃，朝画面右侧移动一步，双手保持着左右摆动。这个视频的背景是透明的。真实风格。近景。整体发灰。,cache/2507vae_147,104,60,21
fgr/VideoMatte240K_train_0331_0.mp4,pha/VideoMatte240K_train_0331_0.mp4,整体发灰。一个穿着灰色毛衣的人在自拍。他右手举起自拍杆，左手比出胜利手势，右手握着自拍杆底部。他的头发短而黑，脸上带着灿烂的笑容，露出洁白的牙齿。他的眼神看向自拍杆的方向。手机固定在杆的顶端。背景是透明的。真实风格。近景。,cache/2507vae_150,104,60,14
fgr/VideoMatte240K_train_0331_0.mp4,pha/VideoMatte240K_train_0331_0.mp4,真实风格。一个穿着灰色毛衣的男人正对着手机自拍。他右手拿着自拍杆，左手比出胜利手势，右手握着自拍杆底部。男人的头发是黑色的，脸上带着灿烂的笑容，露出洁白的牙齿。他的目光看向手机屏幕，并随着自拍杆缓缓移动而移动。自拍杆是银色的，顶端固定着一部黑色的智能手机。这个视频的背景是透明的。近景。整体发灰。,cache/2507vae_151,104,60,14
fgr/VideoMatte240K_train_0169_4.mp4,pha/VideoMatte240K_train_0169_4.mp4,真实风格。一个男人站在画面中正在自拍，他戴着橙色的安全帽，穿着蓝白格子衬衫和棕色裤子，脚上是黑色鞋子。他先是将手机举到与眼睛齐平的位置，随后又将手机放低，继续用手指在屏幕上操作。整个过程中，他保持站立姿势。这个视频的背景是透明的。全景。整体发灰。,cache/2507vae_152,104,60,19
fgr/VideoMatte240K_train_0169_4.mp4,pha/VideoMatte240K_train_0169_4.mp4,整体发灰。真实风格。一个男人正在自拍，他穿着蓝色格子衬衫和棕色裤子，戴着橙色的安全帽，脚上穿着黑色的鞋子。他的腰间系着一条棕色的皮带。男人先是右手拿着一部手机，高高举起。他的表情专注，目光锁定在手机屏幕上。随后，他将手机放低，左手拿着手机，右手在屏幕上滑动。整个过程中，他保持站立姿势。背景是透明的。全景。,cache/2507vae_153,104,60,19
fgr/VideoMatte240K_train_0151_4.mp4,pha/VideoMatte240K_train_0151_4.mp4,真实风格。中景。一个男人正对着画面右侧竖大拇指。他穿着蓝色长袖衬衫和深蓝色裤子，腰间系着黑色腰带。他的右手插在裤兜里，左手竖起大拇指，脸上带着微笑，眼睛看向一侧。背景是透明的。整体发灰。,cache/2507vae_156,104,60,17
fgr/VideoMatte240K_train_0151_4.mp4,pha/VideoMatte240K_train_0151_4.mp4,一个男人正对着画面右侧竖大拇指。他穿着浅蓝色衬衫和深蓝色裤子，男人正侧身站立，他的左手对着画面右侧竖起大拇指并轻微晃动了几下，脸上带着微笑。他的右手插在裤兜里，左腿放在前方做出稍息的姿态。衬衫的袖子是长袖，裤子上系着一条深色的皮带。男人的头发是金色的。这个视频的背景是透明的。中景。真实风格。整体发灰。,cache/2507vae_157,104,60,17
fgr/cloth_cloth_5100_2_0.mp4,pha/cloth_cloth_5100_2_0.mp4,整体发灰。真实风格。近景。一块半透明粉色布料和一块半透明紫色布料在空中飘动。布料的边缘微微卷起。紫色的布料与粉色布料交织在一起，随着粉色布料的飘动，紫色布料也跟着轻轻摆动。这个视频的背景是透明的。,cache/2507vae_158,104,60,21
fgr/cloth_cloth_5100_2_0.mp4,pha/cloth_cloth_5100_2_0.mp4,整体发灰。一块半透明粉色布料和一块半透明紫色布料在空中飘动。布料的边缘微微卷起。紫色的布料与粉色布料交织在一起。两块布料先是从画面左侧摆动到画面右侧，随后又向画面左侧上方摆动回去，直至粉色布料只剩下一小部分，接着粉色布料下落，和黑色布料一起摆动到画面左侧。背景是透明的。近景。真实风格。,cache/2507vae_159,104,60,21
fgr/250812_all_mp4_13_32_130_0.mp4,pha/250812_all_mp4_13_32_130_0.mp4,近景。一辆坦克缓缓移动着，它的颜色主要是灰白色，带有一些磨损和污渍的痕迹。坦克的炮管朝向画面左侧，平稳地前进。坦克的履带在转动，带动整个车身向前。车顶上有一些设备和天线。这个视频的背景是透明的。真实风格。整体发灰。,cache/2507vae_162,104,60,13
fgr/250812_all_mp4_13_32_130_0.mp4,pha/250812_all_mp4_13_32_130_0.mp4,整体发灰。真实风格。一辆坦克缓缓移动，车身是沙色，表面沾有黑色污迹。坦克的炮管伸展向前，车顶上装有多个天线和观测设备。坦克的侧面可以看到数个轮子和连接的履带。坦克的履带在转动，带动整个车身从画面右侧朝向画面左侧前进，最后停在画面中央。背景是透明的。近景。,cache/2507vae_163,104,60,13
fgr/250812_all_mp4_22_32_161_2.mp4,pha/250812_all_mp4_22_32_161_2.mp4,近景。特效风格。一片绿色的草丛在风中轻轻摇曳，叶片细长。草叶在风的吹拂下，不断地左右摆动。这个视频的背景是透明的。整体发灰。,cache/2507vae_164,104,60,21
fgr/250812_all_mp4_22_32_161_2.mp4,pha/250812_all_mp4_22_32_161_2.mp4,整体发灰。一片绿色的草丛在风中轻轻摇曳，叶片细长而密集。左侧的植物相对稀疏，叶片在微风中轻轻晃动，而右侧的植物则更加茂盛，叶片层层叠叠。中间部分的草丛介于两者之间，叶片数量适中。绿色的茎秆支撑着这些叶片，它们在风中微微弯曲。背景是透明的。特效风格。近景。,cache/2507vae_165,104,60,21
fgr/animal_still_lion_5134_11.mp4,pha/animal_still_lion_5134_11.mp4,近景。一只棕色的毛绒玩具狮子随着圆盘旋转。狮子有浓密的棕色鬃毛，圆圆的耳朵和黑色的鼻子，下巴是白色的。它对着画面左侧，双手自然地放在身体两侧，尾巴微微卷曲。狮子的脚底是深棕色的。背景是透明的。真实风格。整体发灰。,cache/2507vae_172,104,60,21
fgr/animal_still_lion_5134_11.mp4,pha/animal_still_lion_5134_11.mp4,真实风格。近景。一只棕色的毛绒玩具狮子随着灰色圆盘顺时针旋转。狮子的鬃毛蓬松，呈现出深浅不一的棕色。它的尾巴短小，末端有一撮棕色的毛发。狮子的前爪自然地放在身体两侧，坐在圆盘上。狮子的耳朵竖立。狮子的鼻子是黑色的，嘴巴紧闭，下巴是白色的。它先是对着画面左侧，随着旋转逐渐转向画面后方。这个视频的背景是透明的。整体发灰。,cache/2507vae_173,104,60,21
